ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Group,Income_Range,Total_Campain_Acceptance
4697,1949,Master,Divorced,35416,0,0,13/06/2013,62,248,3,81,4,3,51,3,7,1,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,74,"(65, 75]",Medium,0
9262,1984,2n Cycle,Together,32414,0,0,04/07/2013,11,20,6,5,0,9,12,1,1,0,3,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Medium,1
7254,1969,Graduation,Together,38361,1,0,27/12/2013,74,39,0,56,20,8,14,3,3,1,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",Medium,0
4927,1971,Graduation,Together,16626,2,0,15/01/2014,76,8,3,22,21,1,13,3,3,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Low,0
10451,1965,Graduation,Together,29672,1,1,12/03/2013,6,9,1,3,0,4,8,1,0,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",Medium,0
2874,1988,2n Cycle,Divorced,35388,1,0,07/03/2013,20,6,4,7,4,3,8,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",Medium,0
9738,1986,Master,Together,42386,1,0,13/01/2013,43,65,4,16,0,4,11,1,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",High,0
5827,1958,Graduation,Divorced,35246,1,1,16/04/2014,53,36,0,12,2,2,10,4,3,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,65,"(55, 65]",Medium,0
10812,1978,PhD,Married,46377,1,0,01/03/2014,89,37,0,46,4,3,0,1,2,1,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",High,0
1717,1988,Graduation,Single,39747,1,0,13/04/2014,43,80,15,93,20,13,52,3,5,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",High,0
9491,1984,Graduation,Together,23976,1,0,27/12/2013,68,14,1,21,2,3,25,3,3,1,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Low,0
6609,1966,Graduation,Widow,27038,0,0,18/09/2012,64,1,26,25,17,23,15,1,3,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,57,"(55, 65]",Low,0
1379,1992,Master,Together,42670,0,0,27/04/2013,12,154,2,46,20,4,15,1,4,2,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,31,"(25, 35]",High,0
10032,1976,Graduation,Divorced,12571,1,0,18/01/2014,86,3,5,14,2,12,17,4,3,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
2826,1967,Graduation,Married,22574,2,1,28/10/2013,28,25,0,8,2,0,2,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",Low,0
231,1956,Master,Together,28839,1,1,11/03/2014,86,24,0,7,0,0,1,2,2,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,67,"(65, 75]",Low,0
2392,1972,Graduation,Married,40321,1,1,29/07/2013,59,44,4,21,6,0,27,2,3,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
113,1951,Graduation,Married,30833,1,1,16/07/2013,33,11,0,7,3,1,6,2,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,72,"(65, 75]",Medium,0
520,1974,Graduation,Married,34421,1,0,01/07/2013,81,3,3,7,6,2,9,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",Medium,0
8275,1965,PhD,Divorced,47025,1,1,09/02/2014,6,16,0,3,0,0,1,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
5835,1976,PhD,Divorced,14849,1,0,02/07/2013,39,21,2,28,3,2,9,3,2,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
3896,1984,Graduation,Married,27255,1,0,07/11/2013,3,22,1,11,0,1,2,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Low,0
10350,1950,PhD,Married,54432,2,1,09/05/2013,37,33,0,5,0,0,0,1,1,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",High,0
7786,1986,PhD,Single,29999,1,0,13/02/2013,22,68,7,59,10,5,11,4,3,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Medium,0
2861,1983,Graduation,Single,24072,1,0,16/04/2013,79,9,1,6,3,0,4,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
663,1989,PhD,Single,33996,0,0,11/09/2013,46,40,2,15,8,0,6,1,1,1,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Medium,0
2521,1971,Master,Married,35178,1,0,10/01/2013,10,23,1,13,2,2,18,1,1,1,2,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,52,"(45, 55]",Medium,1
9592,1983,Graduation,Together,22010,1,0,30/06/2013,51,11,2,9,3,0,8,2,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
4099,1972,Graduation,Married,30675,1,0,12/11/2012,14,10,2,16,11,2,21,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Medium,0
11191,1986,Graduation,Divorced,41411,0,0,07/12/2013,11,37,32,38,11,3,18,1,2,1,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",High,0
8234,1973,Basic,Together,27190,1,0,15/08/2013,13,1,6,7,0,1,3,1,1,0,2,8,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,50,"(45, 55]",Low,1
8553,1965,Graduation,Married,44300,1,1,23/06/2013,65,30,0,9,0,0,3,2,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
8842,1971,Graduation,Widow,30372,1,1,25/12/2012,33,15,0,12,7,3,7,3,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
11030,1976,Master,Married,33181,1,0,03/01/2014,90,9,0,3,0,0,4,1,1,0,2,6,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,1
6201,1978,Graduation,Single,38643,1,1,29/11/2013,45,22,2,14,0,1,10,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,complained,Not Accepted,45,"(35, 45]",Medium,0
2061,1955,Graduation,Married,50737,0,1,11/05/2013,61,78,0,11,0,0,10,1,2,0,4,6,Not Accepted,Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,68,"(65, 75]",High,1
2958,1978,Graduation,Married,28442,2,0,24/02/2014,53,19,3,10,11,8,6,3,2,1,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Low,0
933,1978,PhD,Married,37717,1,0,23/11/2012,31,9,0,6,4,1,5,1,1,0,2,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Medium,0
4432,1976,Graduation,Divorced,31615,1,0,16/03/2013,82,2,3,20,6,11,9,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
5680,1984,2n Cycle,Married,35684,1,0,22/04/2014,66,10,4,7,0,6,3,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Medium,0
10313,1975,Graduation,Married,48178,1,1,28/10/2012,69,159,4,45,6,2,38,6,5,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",High,0
2557,1970,Master,Single,29548,1,0,29/08/2013,52,7,1,6,3,1,11,1,1,1,2,4,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",Medium,1
1519,1972,PhD,Single,38578,1,1,22/06/2013,2,38,4,22,3,3,3,3,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,51,"(45, 55]",Medium,0
10703,1975,Master,Single,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",High,0
1726,1970,Graduation,Single,22585,0,0,18/03/2013,23,3,9,15,13,2,39,1,1,1,2,9,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,53,"(45, 55]",Low,1
4459,1989,Graduation,Single,30279,1,0,30/12/2012,13,10,4,14,4,4,1,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Medium,0
1517,1969,Graduation,Single,30822,1,0,14/06/2013,92,3,9,13,2,12,12,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",Medium,0
2098,1969,PhD,Married,33581,2,0,08/01/2013,38,11,0,5,0,0,1,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",Medium,0
9543,1985,Graduation,Married,19986,1,0,14/11/2013,74,3,6,5,0,2,6,1,0,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",Low,0
2724,1981,Master,Single,36143,1,0,30/03/2014,33,12,0,1,0,0,6,1,0,1,2,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",Medium,0
948,1971,Graduation,Single,10245,1,0,15/05/2013,32,4,7,7,6,4,13,3,1,2,2,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Low,0
2066,1949,Graduation,Together,38823,0,1,30/08/2012,56,70,0,11,2,8,23,1,2,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,74,"(65, 75]",Medium,0
455,1946,PhD,Married,51012,0,0,18/04/2013,86,102,9,63,2,9,24,1,4,1,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,77,"(75, 85]",High,0
7414,1971,Graduation,Married,43824,1,1,15/09/2012,18,96,1,42,12,3,32,4,3,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
6354,1984,Graduation,Together,15345,1,0,31/08/2012,51,5,2,16,3,2,19,2,1,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,39,"(35, 45]",Low,0
798,1987,Graduation,Single,23442,1,0,24/12/2012,71,2,0,6,8,6,5,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",Low,0
2488,1956,2n Cycle,Divorced,31395,1,1,23/03/2013,80,23,1,25,0,8,7,4,2,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,67,"(65, 75]",Medium,0
7617,1974,Graduation,Single,42373,1,1,15/08/2013,83,67,5,61,3,8,19,5,2,1,5,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",High,0
194,1965,Graduation,Married,48006,1,1,09/06/2014,55,23,0,11,3,2,2,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
3645,1972,PhD,Single,27213,1,0,30/08/2012,19,19,3,26,10,9,3,3,2,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,51,"(45, 55]",Low,0
8890,1971,PhD,Divorced,65808,1,1,30/05/2014,1,155,7,80,13,7,10,3,5,1,5,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",High,0
5049,1974,PhD,Together,30351,1,0,06/06/2013,19,14,0,24,3,3,2,1,3,0,2,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",Medium,0
7301,1982,2n Cycle,Single,23616,1,0,17/11/2012,76,4,22,11,3,7,32,2,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,41,"(35, 45]",Low,0
6504,1975,2n Cycle,Together,19789,1,0,20/11/2013,24,2,5,9,28,6,28,3,2,1,3,5,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Low,1
5929,1973,PhD,Married,37401,1,0,06/05/2014,14,19,3,19,3,1,3,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
3129,1983,Graduation,Married,30096,1,0,22/05/2014,30,5,3,11,12,5,9,1,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Medium,0
6528,1982,Master,Together,18492,1,0,05/06/2014,75,2,2,2,2,1,1,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,41,"(35, 45]",Low,0
7284,1953,Graduation,Married,48686,1,2,04/12/2013,8,10,0,7,2,0,1,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,70,"(65, 75]",High,0
5987,1989,2n Cycle,Together,10404,1,0,04/05/2014,52,2,2,11,10,6,12,2,1,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Low,0
498,1970,Graduation,Single,30015,1,0,02/02/2014,28,25,0,22,2,3,5,2,1,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",Medium,0
9347,1956,Master,Together,50943,0,1,21/06/2013,49,31,0,7,2,0,6,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,67,"(65, 75]",High,0
5455,1971,PhD,Married,32011,1,0,22/08/2013,89,99,0,15,2,1,5,3,2,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
456,1986,2n Cycle,Married,7500,1,0,07/02/2013,96,1,11,5,4,6,9,2,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
5012,1989,Graduation,Married,28691,1,0,04/07/2013,56,5,4,13,8,0,4,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Low,0
7495,1948,PhD,Married,56223,0,1,20/12/2013,72,77,28,31,16,0,4,2,2,1,5,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,75,"(65, 75]",High,0
5029,1946,Graduation,Married,18100,0,0,06/08/2013,14,3,1,2,4,3,1,1,0,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,77,"(75, 85]",Low,0
10642,1989,Graduation,Single,30279,1,0,30/12/2012,13,10,4,14,4,4,1,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Medium,0
2106,1974,2n Cycle,Married,20130,0,0,17/03/2014,99,0,6,3,7,6,12,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",Low,0
10364,1959,Graduation,Divorced,23295,0,0,13/07/2013,72,0,0,1,2,12,5,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",Low,0
5954,1972,Master,Divorced,42618,1,0,09/10/2013,92,76,14,74,13,5,10,2,5,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
2541,1976,Graduation,Married,24027,1,0,09/06/2013,7,14,7,11,11,0,5,2,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Low,0
6471,1971,Master,Single,36230,1,0,17/10/2013,17,14,2,30,8,2,3,1,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Medium,0
3225,1984,Master,Married,42207,1,0,01/04/2013,71,116,11,72,3,17,46,4,4,1,5,6,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,39,"(35, 45]",High,1
8594,1958,PhD,Widow,50520,0,1,28/01/2014,25,112,0,6,2,1,14,2,3,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,65,"(55, 65]",High,0
2815,1975,Graduation,Married,33183,1,0,24/02/2014,46,7,5,39,17,15,37,2,4,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Medium,0
9213,1970,Graduation,Widow,31880,1,0,31/10/2012,13,4,1,5,2,0,3,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",Medium,0
1581,1980,Graduation,Married,37406,1,0,10/10/2013,18,2,0,8,2,2,3,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,43,"(35, 45]",Medium,0
6619,1978,Graduation,Married,38415,1,1,02/01/2013,91,22,1,13,4,0,4,2,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Medium,0
9081,1988,Graduation,Single,20518,1,0,18/05/2014,58,4,1,6,4,1,9,1,1,1,2,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",Low,0
916,1972,PhD,Single,41644,1,1,09/05/2014,67,20,3,4,2,0,2,2,1,0,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
5300,1973,Master,Married,38961,1,0,30/12/2013,60,19,7,19,0,1,24,1,2,1,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
5154,1972,Master,Divorced,37760,1,0,11/08/2013,54,26,3,13,2,10,0,1,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Medium,0
1676,1975,Graduation,Married,43057,0,1,30/10/2013,30,213,2,44,0,2,5,4,4,2,5,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",High,0
3436,1969,Graduation,Married,14045,1,0,26/01/2014,24,11,0,5,2,1,1,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",Low,0
22,1976,Graduation,Divorced,46310,1,0,03/12/2012,99,185,2,88,15,5,14,2,6,1,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",High,0
8737,1978,Graduation,Divorced,55563,0,1,05/04/2014,22,29,1,9,2,0,2,1,2,0,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",High,0
9135,1950,Graduation,Together,27203,1,1,06/08/2012,92,13,2,21,4,0,24,2,1,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",Low,0
10623,1961,Master,Together,48330,0,1,15/11/2013,2,28,0,4,0,0,0,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",High,0
10160,1956,Master,Together,50943,0,1,21/06/2013,49,31,0,7,2,0,6,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,67,"(65, 75]",High,0
3386,1992,Graduation,Married,34935,0,0,21/06/2013,71,34,4,66,3,10,20,1,2,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,31,"(25, 35]",Medium,0
9925,1981,PhD,Together,39665,1,0,25/05/2013,97,127,1,56,0,1,31,3,4,2,3,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",High,1
5389,1964,Graduation,Married,48920,0,2,20/10/2013,93,238,17,68,8,10,6,3,6,2,5,7,Not Accepted,Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,59,"(55, 65]",High,1
182,1946,PhD,Together,44124,0,1,11/05/2013,62,284,0,55,0,6,52,4,6,2,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,77,"(75, 85]",High,0
11025,1961,Graduation,Married,36443,1,1,03/02/2013,9,65,0,46,4,3,20,4,3,1,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",Medium,0
10203,1990,Graduation,Single,26095,1,0,30/06/2013,77,11,7,9,3,1,11,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,33,"(25, 35]",Low,0
3696,1965,Graduation,Divorced,30630,1,1,27/01/2014,67,27,1,12,2,0,10,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",Medium,0
2258,1986,Graduation,Married,32880,1,0,04/12/2012,76,8,4,15,7,6,2,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Medium,0
4437,1962,Graduation,Married,65316,1,1,24/04/2013,65,112,6,92,3,9,38,2,3,2,5,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,61,"(55, 65]",High,0
8724,1982,Graduation,Single,28567,1,0,17/06/2013,57,11,3,22,2,2,6,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,41,"(35, 45]",Low,0
10741,1951,Master,Together,47352,0,1,11/04/2013,70,172,12,112,8,0,15,4,6,1,5,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,72,"(65, 75]",High,0
1991,1967,Graduation,Together,44931,0,1,18/01/2014,0,78,0,11,0,0,7,1,2,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",High,0
304,1981,Master,Single,22944,1,0,23/12/2013,67,19,3,19,4,5,26,3,3,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",Low,0
3665,1977,2n Cycle,Together,25315,1,0,07/11/2013,46,1,9,8,11,3,22,3,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Low,0
10591,1969,Graduation,Widow,43638,0,1,06/08/2012,37,63,10,83,7,19,19,2,4,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",High,0
8541,1990,2n Cycle,Married,24683,1,0,08/03/2014,98,8,4,10,6,7,6,2,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,33,"(25, 35]",Low,0
4368,1980,Graduation,Married,47850,1,0,03/12/2013,72,42,7,43,20,12,10,1,3,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,43,"(35, 45]",High,0
